Ask Price,Car Model,Brand,Depreciation,Registration Date,Category,Mileage,Images
91888,Sienta Hybrid 1.5A X LED,Toyota,9730,20-Feb-2020,MPV,6511,https://i.i-sgcm.com/cars_used/202103/975353_small.jpg
75555,Cerato 1.6A EX,Kia,8510,16-Aug-2019,Sedan,28000,https://i.i-sgcm.com/cars_used/202101/961487_small.jpg
149800,GLC-Class GLC250d Coupe AMG Line 4MATIC,Mercedes-Benz,20310,17-May-2017,SUV,41010,https://i.i-sgcm.com/cars_used/202011/944697_small.jpg
107800,Sharan 2.0A TSI Sunroof,Volkswagen,13890,23-Nov-2017,MPV,62000,https://i.i-sgcm.com/cars_used/202010/936061_small.jpg
100800,A6 1.8A TFSI Ultra S-tronic,Audi,14670,27-Dec-2016,Luxury,98000,https://i.i-sgcm.com/cars_used/202108/1020087_small.jpg
16800,Stream 1.8A RSZ Sunroof (COE till 08/2023),Honda,8280,20-Aug-2008,MPV,143500,https://i.i-sgcm.com/cars_used/202108/1019927_small.jpg
94800,Freed Hybrid 1.5A G 7-Seater Sensing,Honda,11380,30-Jan-2019,MPV,49000,https://i.i-sgcm.com/cars_used/202108/1019889_small.jpg
76800,86 2.0A,Toyota,19670,11-Aug-2014,Sports,76560,https://i.i-sgcm.com/cars_used/202108/1019688_small.jpg
65800,Wish 1.8A Elegance,Toyota,10580,16-Nov-2016,MPV,96977,https://i.i-sgcm.com/cars_used/202108/1019637_small.jpg
48800,3 1.5A Deluxe,Mazda,9700,21-Dec-2015,Sedan,101000,https://i.i-sgcm.com/cars_used/202108/1019108_small.jpg
115800,Karoq 1.5A TSI Style,Skoda,12450,24-Sep-2019,SUV,24888,https://i.i-sgcm.com/cars_used/202107/1018548_small.jpg
57800,Lancer EX 1.6A,Mitsubishi,8610,08-Aug-2017,Sedan,62000,https://i.i-sgcm.com/cars_used/202107/1018473_small.jpg
77800,C-Class C180K Avantgarde (New 10-yr COE),Mercedes-Benz,7780,31-Aug-2011,Luxury,157108,https://i.i-sgcm.com/cars_used/202107/1017406_small.jpg
80800,Harrier 2.0A Premium Panoramic,Toyota,13440,13-Jul-2016,SUV,75000,https://i.i-sgcm.com/cars_used/202107/1016160_small.jpg
53800,A4 1.8A TFSI MU,Audi,12600,23-Dec-2014,Luxury,90000,https://i.i-sgcm.com/cars_used/202107/1015174_small.jpg
219800,6 Series 640i Gran Turismo xDrive M-Sport,BMW,23680,18-May-2018,Luxury,78000,https://i.i-sgcm.com/cars_used/202107/1014983_small.jpg
27800,Fit 1.3A G (COE till 12/2024),Honda,8320,10-Dec-2009,Hatchback,142000,https://i.i-sgcm.com/cars_used/202107/1014638_small.jpg
79999,A3 Sedan 1.0A TFSI S-tronic,Audi,11630,12-Oct-2017,Luxury,62000,https://i.i-sgcm.com/cars_used/202107/1013024_small.jpg
76508,TT Coupe 2.0A TFSI S-tronic (COE till 03/2029),Audi,10000,08-Jun-2009,Sports,135000,https://i.i-sgcm.com/cars_used/202107/1011819_small.jpg
65888,Elantra 1.6A GLS S,Hyundai,8330,03-Oct-2018,Sedan,58815,https://i.i-sgcm.com/cars_used/202107/1011526_small.jpg
46800,NNR85,Isuzu,9950,21-Apr-2016,Truck,112000,https://i.i-sgcm.com/cars_used/202106/1009420_small.jpg
125800,XC40 T5 Momentum,Volvo,16460,22-May-2018,SUV,48000,https://i.i-sgcm.com/cars_used/202106/1008249_small.jpg
88800,E-Class E250,Mercedes-Benz,16370,21-Apr-2015,Luxury,130000,https://i.i-sgcm.com/cars_used/202106/1007536_small.jpg
37800,C-Class C180 CGI,Mercedes-Benz,16750,17-Dec-2012,Luxury,130000,https://i.i-sgcm.com/cars_used/202106/1007265_small.jpg
77800,C-Class C180K Avantgarde (New 10-yr COE),Mercedes-Benz,7780,16-Jan-2012,Luxury,118000,https://i.i-sgcm.com/cars_used/202106/1007029_small.jpg
167800,5 Series 520i Sport,BMW,18420,25-Jan-2019,Luxury,29821,https://i.i-sgcm.com/cars_used/202106/1004487_small.jpg
95800,Freed Hybrid 1.5A G,Honda,12410,04-Sep-2018,MPV,54000,https://i.i-sgcm.com/cars_used/202106/1003535_small.jpg
72800,2 HB 1.5A Standard,Mazda,7970,16-Oct-2019,Hatchback,29000,https://i.i-sgcm.com/cars_used/202105/1000230_small.jpg
97500,Q30 1.6T Premium,Infiniti,11110,31-Oct-2018,Hatchback,55000,https://i.i-sgcm.com/cars_used/202105/1000001_small.jpg
78800,Q3 2.0A TFSI Quattro,Audi,13600,24-Nov-2015,SUV,112000,https://i.i-sgcm.com/cars_used/202105/997931_small.jpg
39800,Cabstar,Nissan,8740,27-Feb-2016,Truck,82000,https://i.i-sgcm.com/cars_used/202105/996808_small.jpg
209800,GLC-Class GLC300 Mild Hybrid AMG Line 4MATIC,Mercedes-Benz,19840,30-Sep-2020,SUV,13188,https://i.i-sgcm.com/cars_used/202105/996682_small.jpg
203800,Macan Diesel S 3.0A PDK,Porsche,29090,18-Nov-2016,SUV,46000,https://i.i-sgcm.com/cars_used/202104/990290_small.jpg
62777,Forester 2.0i-L Sunroof,Subaru,10810,29-Aug-2016,SUV,82111,https://i.i-sgcm.com/cars_used/202104/988563_small.jpg
89800,5 Series 520i (COE till 04/2031),BMW,9230,17-Jan-2012,Luxury,120000,https://i.i-sgcm.com/cars_used/202104/984525_small.jpg
82800,E-Class E200 CGI (COE till 04/2031),Mercedes-Benz,8510,02-Jun-2011,Luxury,121000,https://i.i-sgcm.com/cars_used/202104/982652_small.jpg
62800,Tucson 2.0A GLS,Hyundai,11350,27-Apr-2016,SUV,80000,https://i.i-sgcm.com/cars_used/202103/979249_small.jpg
59800,3 1.5A Deluxe (OPC),Mazda,7600,29-Mar-2018,Sedan,35980,https://i.i-sgcm.com/cars_used/202008/920480_small.jpg
67000,Fit 1.3A GF,Honda,7760,30-Oct-2019,Hatchback,8984,https://i.i-sgcm.com/cars_used/202108/1021220_small.jpg
40900,Elantra 1.6A GLS (OPC),Hyundai,7860,29-Dec-2015,Sedan,27721,https://i.i-sgcm.com/cars_used/202108/1021219_small.jpg
65500,i30 1.4A T-GDi DCT Turbo,Hyundai,9340,16-Mar-2018,Hatchback,60000,https://i.i-sgcm.com/cars_used/202108/1021214_small.jpg
66000,C-Class C200K (COE till 12/2028),Mercedes-Benz,8920,27-Feb-2009,Luxury,130000,https://i.i-sgcm.com/cars_used/202108/1021211_small.jpg
19800,i30 1.6A Sunroof (COE till 05/2024),Hyundai,7040,10-Jun-2009,Hatchback,168000,https://i.i-sgcm.com/cars_used/202108/1021209_small.jpg
568800,911 Carrera S Coupe 3.0A PDK,Porsche,47200,10-Feb-2021,Sports,1900,https://i.i-sgcm.com/cars_used/202108/1021208_small.jpg
73800,Note 1.2A,Nissan,7820,18-Sep-2020,Hatchback,7580,https://i.i-sgcm.com/cars_used/202108/1021205_small.jpg
188000,Ghibli 3.0A,Maserati,28140,15-Jan-2016,Luxury,69000,https://i.i-sgcm.com/cars_used/202108/1021204_small.jpg
55800,Sienta Hybrid 1.5A X,Toyota,10170,04-Nov-2016,MPV,128363,https://i.i-sgcm.com/cars_used/202108/1021194_small.jpg
23888,Allion 1.5A (COE till 08/2024),Toyota,7890,18-Aug-2009,Sedan,140000,https://i.i-sgcm.com/cars_used/202108/1021191_small.jpg
22998,i30 Wagon 1.6A Sunroof (COE till 08/2024),Hyundai,7600,18-Aug-2009,Stationwagon,155340,https://i.i-sgcm.com/cars_used/202108/1021148_small.jpg
89800,C-Class C180 Avantgarde,Mercedes-Benz,16080,02-Feb-2016,Luxury,76000,https://i.i-sgcm.com/cars_used/202108/1020093_small.jpg
118800,GLA-Class GLA200 Urban Edition,Mercedes-Benz,15380,28-Feb-2018,SUV,33000,https://i.i-sgcm.com/cars_used/202108/1019887_small.jpg
119800,CX-5 2.0A Premium,Mazda,12520,29-Nov-2019,SUV,25000,https://i.i-sgcm.com/cars_used/202108/1019675_small.jpg
46800,C4 Picasso Diesel 1.6A BlueHDi,Citroen,8650,15-Jun-2016,MPV,84339,https://i.i-sgcm.com/cars_used/202108/1019329_small.jpg
36800,Cabstar,Nissan,9000,09-Sep-2015,Truck,110000,https://i.i-sgcm.com/cars_used/202108/1019220_small.jpg
63500,Orlando 1.4A Turbo LS,Chevrolet,9800,10-Apr-2017,MPV,73500,https://i.i-sgcm.com/cars_used/202108/1019210_small.jpg
71800,Jazz 1.3A,Honda,8690,03-Jul-2019,Hatchback,28000,https://i.i-sgcm.com/cars_used/202107/1019011_small.jpg
172888,GLC-Class GLC200,Mercedes-Benz,19310,20-Mar-2019,SUV,31476,https://i.i-sgcm.com/cars_used/202107/1018868_small.jpg
157800,C-Class C180 Avantgarde,Mercedes-Benz,16230,02-Jan-2020,Luxury,15304,https://i.i-sgcm.com/cars_used/202107/1017573_small.jpg
188800,M Series M3 Sedan,BMW,38560,13-Feb-2015,Sports,120000,https://i.i-sgcm.com/cars_used/202107/1017239_small.jpg
58800,Vezel 1.5A X Sensing,Honda,9800,18-Nov-2016,SUV,50000,https://i.i-sgcm.com/cars_used/202107/1016328_small.jpg
38500,Passat 2.0A FSI (COE till 05/2026),Volkswagen,8000,28-Jun-2006,Luxury,145200,https://i.i-sgcm.com/cars_used/202107/1015246_small.jpg
9800,Estima 2.4A (COE till 06/2022),Toyota,11580,14-Jun-2007,MPV,125000,https://i.i-sgcm.com/cars_used/202107/1015011_small.jpg
116000,Ranger Double-Cab 3.2A XLT,Ford,14590,19-Jul-2019,Truck,54000,https://i.i-sgcm.com/cars_used/202107/1015009_small.jpg
618000,911 Carrera S Coupe 3.0A PDK,Porsche,59040,02-Jan-2020,Sports,5500,https://i.i-sgcm.com/cars_used/202107/1015006_small.jpg
58888,1 Series 125i Coupe M-Sport (COE till 07/2028),BMW,8440,31-Jul-2008,Sports,139000,https://i.i-sgcm.com/cars_used/202107/1014982_small.jpg
136969,Panamera 3.6A PDK (COE till 12/2030),Porsche,14570,07-Mar-2011,Sports,96000,https://i.i-sgcm.com/cars_used/202107/1014850_small.jpg
78888,Grand Scenic Diesel 1.5A dCi Sunroof,Renault,10380,11-May-2018,MPV,89568,https://i.i-sgcm.com/cars_used/202107/1014816_small.jpg
79800,Vios 1.5A E,Toyota,8430,30-Mar-2020,Sedan,18500,https://i.i-sgcm.com/cars_used/202107/1014257_small.jpg
55800,3 1.5A Sunroof,Mazda,9090,23-Feb-2017,Sedan,66124,https://i.i-sgcm.com/cars_used/202107/1014177_small.jpg
100800,Civic 1.5A VTEC Turbo Sunroof,Honda,11810,20-Nov-2018,Sedan,32323,https://i.i-sgcm.com/cars_used/202107/1013615_small.jpg
50800,Cerato K3 1.6A EX (OPC),Kia,6850,08-Feb-2018,Sedan,21632,https://i.i-sgcm.com/cars_used/202107/1013352_small.jpg
46888,Golf 1.4A TSI EQP Sunroof,Volkswagen,11710,25-Mar-2015,Hatchback,70000,https://i.i-sgcm.com/cars_used/202107/1012970_small.jpg
105800,Harrier 2.0A Turbo G Panoramic,Toyota,13600,31-Oct-2017,SUV,80000,https://i.i-sgcm.com/cars_used/202107/1012916_small.jpg
67300,Sylphy 1.6A,Nissan,7820,18-Feb-2019,Sedan,43000,https://i.i-sgcm.com/cars_used/202107/1012763_small.jpg
75388,Note 1.2A,Nissan,7770,23-Dec-2020,Hatchback,2700,https://i.i-sgcm.com/cars_used/202107/1012258_small.jpg
15800,Rush 1.5A X (COE till 07/2023),Toyota,8180,15-Jul-2008,SUV,165000,https://i.i-sgcm.com/cars_used/202107/1011939_small.jpg
29300,Cabstar,Nissan,9490,09-Sep-2014,Truck,110607,https://i.i-sgcm.com/cars_used/202107/1011937_small.jpg
79999,CX-3 2.0A Deluxe,Mazda,9260,16-Jan-2019,SUV,27000,https://i.i-sgcm.com/cars_used/202107/1010985_small.jpg
78800,Sienta 1.5A Standard,Toyota,8990,24-May-2019,MPV,33715,https://i.i-sgcm.com/cars_used/202106/1009460_small.jpg
66800,Elantra 1.6A GLS S,Hyundai,8480,26-Sep-2018,Sedan,31520,https://i.i-sgcm.com/cars_used/202106/1009115_small.jpg
27800,Cabstar,Nissan,9610,30-Jun-2014,Truck,110000,https://i.i-sgcm.com/cars_used/202106/1008861_small.jpg
109500,3 Series 318i Luxury,BMW,13680,28-Feb-2018,Luxury,60000,https://i.i-sgcm.com/cars_used/202106/1008480_small.jpg
105988,Cooper S 2.0A 5DR,MINI,14550,21-Jul-2017,Sports,56600,https://i.i-sgcm.com/cars_used/202106/1007655_small.jpg
53800,Qashqai 1.2A DIG-T Premium,Nissan,10790,18-Dec-2015,SUV,69991,https://i.i-sgcm.com/cars_used/202106/1007508_small.jpg
24800,Corolla Axio 1.5A X (COE till 10/2024),Toyota,7670,05-Nov-2009,Sedan,138000,https://i.i-sgcm.com/cars_used/202106/1007361_small.jpg
88800,Scenic Diesel 1.5A dCi Sunroof,Renault,9600,23-Dec-2019,Hatchback,23810,https://i.i-sgcm.com/cars_used/202106/1007177_small.jpg
79800,Jazz 1.5A,Honda,8600,12-Nov-2019,Hatchback,23441,https://i.i-sgcm.com/cars_used/202106/1006805_small.jpg
69800,1 Series 116d,BMW,11840,06-Jan-2017,Hatchback,74339,https://i.i-sgcm.com/cars_used/202106/1006590_small.jpg
87800,A3 Sedan 1.0A TFSI S-tronic,Audi,11400,20-Feb-2018,Luxury,57358,https://i.i-sgcm.com/cars_used/202106/1004400_small.jpg
61800,Elantra 1.6A GLS S,Hyundai,8810,09-Dec-2017,Sedan,55000,https://i.i-sgcm.com/cars_used/202106/1002943_small.jpg
55800,City 1.5A SV,Honda,8940,16-Feb-2017,Sedan,62000,https://i.i-sgcm.com/cars_used/202106/1001793_small.jpg
71800,Shuttle 1.5A G LED,Honda,9870,08-Jun-2018,Stationwagon,21000,https://i.i-sgcm.com/cars_used/202106/1001517_small.jpg
62800,Hiace 3.0A Super GL Dark Prime,Toyota,12370,05-Sep-2016,Van,108000,https://i.i-sgcm.com/cars_used/202106/1001376_small.jpg
68800,Elantra 1.6A GLS Elite,Hyundai,8670,12-Sep-2018,Sedan,50000,https://i.i-sgcm.com/cars_used/202105/999252_small.jpg
92800,CX-3 2.0A Deluxe,Mazda,9740,27-Dec-2019,SUV,34000,https://i.i-sgcm.com/cars_used/202105/999130_small.jpg
92600,Civic 1.5A VTEC Turbo Sunroof,Honda,11280,10-Jul-2018,Sedan,56000,https://i.i-sgcm.com/cars_used/202105/997863_small.jpg
69800,2 HB 1.5A Standard,Mazda,8580,21-Nov-2018,Hatchback,30110,https://i.i-sgcm.com/cars_used/202105/997566_small.jpg
97777,Freed Hybrid 1.5A G 7-Seater,Honda,10840,06-Sep-2019,MPV,19973,https://i.i-sgcm.com/cars_used/202105/997065_small.jpg
80800,CR-V 2.4A Sunroof,Honda,12050,15-Dec-2016,SUV,78496,https://i.i-sgcm.com/cars_used/202105/996505_small.jpg
23800,Impreza 5D 1.5R (COE till 01/2025),Subaru,6930,13-Jan-2010,Hatchback,177000,https://i.i-sgcm.com/cars_used/202105/996219_small.jpg
42800,Camry 2.4A (COE till 06/2028),Toyota,6260,07-Jun-2008,Luxury,160386,https://i.i-sgcm.com/cars_used/202105/995482_small.jpg
83800,Outlander 2.0A (OPC),Mitsubishi,9810,18-Feb-2019,SUV,8193,https://i.i-sgcm.com/cars_used/202105/995215_small.jpg
86800,Vezel Hybrid 1.5A X,Honda,11090,31-Aug-2018,SUV,38000,https://i.i-sgcm.com/cars_used/202105/995210_small.jpg
79800,Cerato 1.6A EX,Kia,8730,29-Nov-2019,Sedan,4253,https://i.i-sgcm.com/cars_used/202105/994378_small.jpg
73800,Civic 1.6A VTi,Honda,10160,24-Nov-2017,Sedan,82000,https://i.i-sgcm.com/cars_used/202105/994271_small.jpg
66800,Civic 1.6A VTi,Honda,10630,07-Dec-2016,Sedan,61000,https://i.i-sgcm.com/cars_used/202105/993307_small.jpg
53888,Forester 2.0i-L Sunroof (OPC),Subaru,9600,31-May-2016,SUV,77575,https://i.i-sgcm.com/cars_used/202105/992984_small.jpg
49800,Cerato K3 1.6A (OPC),Kia,6610,09-Apr-2018,Sedan,24029,https://i.i-sgcm.com/cars_used/202105/992973_small.jpg
116800,ES250 Luxury Sunroof,Lexus,16790,03-Feb-2017,Luxury,47000,https://i.i-sgcm.com/cars_used/202105/992719_small.jpg
59800,SLK-Class SLK200,Mercedes-Benz,33460,31-Jul-2012,Sports,81000,https://i.i-sgcm.com/cars_used/202105/992288_small.jpg
67800,S-Class S300L Sunroof (COE till 01/2027),Mercedes-Benz,12420,22-Jan-2007,Luxury,130000,https://i.i-sgcm.com/cars_used/202104/989001_small.jpg
58800,Shuttle 1.5A G,Honda,10450,25-Oct-2016,Stationwagon,48000,https://i.i-sgcm.com/cars_used/202104/987735_small.jpg
79800,Civic 1.6A VTi,Honda,10480,09-Apr-2018,Sedan,38500,https://i.i-sgcm.com/cars_used/202104/987706_small.jpg
166800,S-Class S400L,Mercedes-Benz,27020,12-Jan-2015,Luxury,80000,https://i.i-sgcm.com/cars_used/202104/982185_small.jpg
47800,NV350 2.5M,Nissan,8250,24-May-2017,Van,78200,https://i.i-sgcm.com/cars_used/202103/980341_small.jpg
119800,X1 sDrive18i,BMW,13610,30-Nov-2018,SUV,32000,https://i.i-sgcm.com/cars_used/202103/978977_small.jpg
87800,XE Diesel 2.0A Prestige,Jaguar,12160,13-Jun-2017,Luxury,49000,https://i.i-sgcm.com/cars_used/202103/978154_small.jpg
173800,E-Class E250 Avantgarde,Mercedes-Benz,19040,12-Sep-2018,Luxury,40000,https://i.i-sgcm.com/cars_used/202103/977198_small.jpg
62800,Vitara 1.6A GLX,Suzuki,9570,24-Jul-2017,SUV,61024,https://i.i-sgcm.com/cars_used/202102/971382_small.jpg
128000,Cayenne 3.6A Tip,Porsche,43060,22-Mar-2013,SUV,48000,https://i.i-sgcm.com/cars_used/202108/1020986_small.jpg
43800,Vios 1.5M E (COE till 10/2028),Toyota,6060,29-Oct-2008,Sedan,119853,https://i.i-sgcm.com/cars_used/202108/1020949_small.jpg
96888,Cerato 1.6A GT Line Sunroof,Kia,9030,29-Apr-2021,Sedan,2500,https://i.i-sgcm.com/cars_used/202108/1020743_small.jpg
57800,Elantra 1.6A GLS S,Hyundai,8440,13-Sep-2017,Sedan,77721,https://i.i-sgcm.com/cars_used/202108/1020569_small.jpg
128888,5 Series 528i Gran Turismo M-Sport,BMW,18740,07-Oct-2016,Luxury,91000,https://i.i-sgcm.com/cars_used/202108/1020393_small.jpg
90800,Odyssey 2.4A EXV-S Sunroof,Honda,13100,24-Jan-2017,MPV,73000,https://i.i-sgcm.com/cars_used/202108/1020166_small.jpg
82888,6 2.0A Executive,Mazda,10720,30-Apr-2018,Luxury,42000,https://i.i-sgcm.com/cars_used/202108/1019704_small.jpg
41800,Corolla Altis 1.6A,Toyota,10860,28-Oct-2014,Sedan,124000,https://i.i-sgcm.com/cars_used/202108/1019594_small.jpg
155300,5 Series 520d M-Sport,BMW,20010,24-Nov-2017,Luxury,68000,https://i.i-sgcm.com/cars_used/202108/1019500_small.jpg
110800,C-Class C180 Avantgarde,Mercedes-Benz,16170,24-Mar-2017,Luxury,43600,https://i.i-sgcm.com/cars_used/202108/1019109_small.jpg
155800,X4 xDrive28i M-Sport Sunroof,BMW,18780,27-Dec-2017,SUV,102000,https://i.i-sgcm.com/cars_used/202107/1018960_small.jpg
87800,Freed Hybrid 1.5A G Sensing,Honda,11470,18-Apr-2018,MPV,62197,https://i.i-sgcm.com/cars_used/202107/1018813_small.jpg
113800,E-Class E200 AMG Edition E,Mercedes-Benz,17530,15-Mar-2016,Luxury,82381,https://i.i-sgcm.com/cars_used/202107/1018740_small.jpg
59800,Dyna 150 3.0M,Toyota,10220,15-Jun-2017,Truck,109617,https://i.i-sgcm.com/cars_used/202107/1017876_small.jpg
70800,Stepwagon 1.5A Spada,Honda,13720,15-Oct-2015,MPV,83909,https://i.i-sgcm.com/cars_used/202107/1017669_small.jpg
138000,Cayenne S 4.8A Tip (New 10-yr COE),Porsche,13790,02-Sep-2011,SUV,92000,https://i.i-sgcm.com/cars_used/202107/1016576_small.jpg
19800,Stream 1.8A Sunroof (COE till 11/2023),Honda,8800,08-Nov-2008,MPV,167000,https://i.i-sgcm.com/cars_used/202107/1016416_small.jpg
44800,Lancer EX 1.5A GLS Sports Sunroof (COE till 11/2027),Mitsubishi,7100,30-Nov-2007,Sedan,120000,https://i.i-sgcm.com/cars_used/202107/1016167_small.jpg
64888,V40 T2,Volvo,10720,20-Sep-2016,Hatchback,57645,https://i.i-sgcm.com/cars_used/202107/1014885_small.jpg
152999,A4 Mild Hybrid 2.0A TFSI S-tronic,Audi,14120,29-Dec-2020,Luxury,6000,https://i.i-sgcm.com/cars_used/202107/1014859_small.jpg
102800,CR-V 1.5A Turbo 7-Seater,Honda,13580,20-Oct-2017,SUV,45136,https://i.i-sgcm.com/cars_used/202107/1014581_small.jpg
47800,Qashqai 1.2A DIG-T Premium,Nissan,9780,20-Oct-2015,SUV,103634,https://i.i-sgcm.com/cars_used/202107/1014482_small.jpg
53515,Attrage 1.2A Sports,Mitsubishi,7850,06-Feb-2018,Sedan,67000,https://i.i-sgcm.com/cars_used/202107/1014255_small.jpg
35800,Fit 1.3A G (New 5-yr COE),Honda,7160,08-Sep-2011,Hatchback,135400,https://i.i-sgcm.com/cars_used/202107/1014052_small.jpg
99800,Q50 2.0T Premium,Infiniti,11280,27-Aug-2018,Luxury,66000,https://i.i-sgcm.com/cars_used/202107/1013445_small.jpg
91800,Prius Plus Hybrid 1.8A,Toyota,11520,11-Jul-2018,MPV,53000,https://i.i-sgcm.com/cars_used/202107/1013307_small.jpg
99800,Harrier 2.0A Turbo M,Toyota,13610,24-Aug-2017,SUV,52862,https://i.i-sgcm.com/cars_used/202107/1012899_small.jpg
189800,Sorento Diesel 2.2A GT Tech Pack,Kia,17620,08-Feb-2021,SUV,4567,https://i.i-sgcm.com/cars_used/202107/1012618_small.jpg
225888,S-Class S320L,Mercedes-Benz,29180,18-Jan-2017,Luxury,56000,https://i.i-sgcm.com/cars_used/202107/1011402_small.jpg
73699,Corolla Altis 1.6A Standard,Toyota,9730,28-Feb-2018,Sedan,73000,https://i.i-sgcm.com/cars_used/202107/1011392_small.jpg
74388,Prius Hybrid 1.8A S,Toyota,11300,19-Dec-2017,Hatchback,69000,https://i.i-sgcm.com/cars_used/202107/1010976_small.jpg
66800,Accord 2.0A VTi-S,Honda,12070,21-Sep-2015,Luxury,109000,https://i.i-sgcm.com/cars_used/202107/1010887_small.jpg
55500,Jetta GP 1.4A TSI,Volkswagen,8830,18-Nov-2016,Sedan,76193,https://i.i-sgcm.com/cars_used/202106/1009724_small.jpg
488800,AMG GT 53 Coupe Mild Hybrid 4MATIC+,Mercedes-Benz,43390,01-Jul-2020,Sports,6123,https://i.i-sgcm.com/cars_used/202106/1009609_small.jpg
106000,RX270 (New 10-yr COE),Lexus,10590,12-Jun-2012,SUV,90000,https://i.i-sgcm.com/cars_used/202106/1009295_small.jpg
64800,Wish 1.8A X,Toyota,10550,29-Sep-2016,MPV,73224,https://i.i-sgcm.com/cars_used/202106/1008970_small.jpg
33800,Vios 1.5A E (COE till 06/2026),Toyota,6940,22-Jun-2011,Sedan,120200,https://i.i-sgcm.com/cars_used/202106/1008818_small.jpg
75515,X-Trail 2.0A Premium 7-Seater Sunroof,Nissan,11600,21-Jan-2017,SUV,77000,https://i.i-sgcm.com/cars_used/202106/1008582_small.jpg
179800,X3 sDrive20i,BMW,18460,31-Dec-2019,SUV,32000,https://i.i-sgcm.com/cars_used/202106/1008440_small.jpg
35800,Corolla Altis 1.6A (New 5-yr COE),Toyota,7160,13-Jul-2011,Sedan,139000,https://i.i-sgcm.com/cars_used/202106/1008302_small.jpg
194500,X3 sDrive20i,BMW,18940,24-Jul-2020,SUV,8000,https://i.i-sgcm.com/cars_used/202106/1007467_small.jpg
73800,Prius Hybrid 1.8A,Toyota,11300,23-Nov-2017,Hatchback,59120,https://i.i-sgcm.com/cars_used/202106/1006520_small.jpg
75699,Wish 1.8A,Toyota,11010,27-Jul-2017,MPV,66000,https://i.i-sgcm.com/cars_used/202106/1004595_small.jpg
215800,GLE-Class GLE450 Coupe AMG 4MATIC,Mercedes-Benz,31400,10-Jun-2016,SUV,47215,https://i.i-sgcm.com/cars_used/202106/1001899_small.jpg
89800,Jade 1.5A RS,Honda,11060,07-May-2018,MPV,69817,https://i.i-sgcm.com/cars_used/202105/1000174_small.jpg
69800,C-HR Hybrid 1.8A S,Toyota,10960,28-Sep-2017,SUV,43308,https://i.i-sgcm.com/cars_used/202105/1000053_small.jpg
67800,Outlander 2.4A Sunroof,Mitsubishi,11080,15-Aug-2016,SUV,108388,https://i.i-sgcm.com/cars_used/202105/999123_small.jpg
72800,Odyssey 2.4A EXV-S Sunroof,Honda,14090,09-Sep-2015,MPV,74605,https://i.i-sgcm.com/cars_used/202105/997561_small.jpg
293800,Panamera 3.0A PDK,Porsche,35100,25-Apr-2017,Sports,80000,https://i.i-sgcm.com/cars_used/202105/997317_small.jpg
99699,Camry 2.0A,Toyota,11910,08-Aug-2018,Luxury,68000,https://i.i-sgcm.com/cars_used/202105/997269_small.jpg
66800,Vezel Hybrid 1.5A X,Honda,10990,08-Jun-2017,SUV,59416,https://i.i-sgcm.com/cars_used/202105/996910_small.jpg
90800,2 Series 216d Active Tourer,BMW,11290,26-Jun-2018,Hatchback,49396,https://i.i-sgcm.com/cars_used/202105/995474_small.jpg
144444,Panamera 3.6A PDK (COE till 04/2031),Porsche,14840,17-Jun-2011,Sports,139000,https://i.i-sgcm.com/cars_used/202105/995291_small.jpg
64800,5 2.0A Sunroof,Mazda,9760,30-Mar-2017,MPV,64000,https://i.i-sgcm.com/cars_used/202105/994653_small.jpg
29800,Swift Sport 1.6A (COE till 01/2025),Suzuki,8550,17-Jun-2010,Hatchback,106000,https://i.i-sgcm.com/cars_used/202105/993305_small.jpg
138800,6 Series 640i Gran Coupe M-Sport,BMW,26970,28-Apr-2014,Luxury,86200,https://i.i-sgcm.com/cars_used/202105/991967_small.jpg
102800,Karoq 1.5A TSI Ambition,Skoda,12010,27-Feb-2019,SUV,43988,https://i.i-sgcm.com/cars_used/202105/991415_small.jpg
85699,Axela 1.5A,Mazda,9740,14-May-2019,Sedan,26000,https://i.i-sgcm.com/cars_used/202104/990587_small.jpg
75800,C-HR 1.2A Turbo Active,Toyota,10120,30-Aug-2017,SUV,55500,https://i.i-sgcm.com/cars_used/202104/990514_small.jpg
150800,4 Series 420i Coupe Sport,BMW,17170,28-Sep-2018,Sports,49200,https://i.i-sgcm.com/cars_used/202104/989512_small.jpg
150800,4 Series 420i Coupe Sport,BMW,17170,28-Sep-2018,Sports,49200,https://i.i-sgcm.com/cars_used/202104/989512_small.jpg
43800,5 2.0A Sunroof,Mazda,10410,10-Mar-2015,MPV,86500,https://i.i-sgcm.com/cars_used/202104/988235_small.jpg
61800,Qashqai 1.2A DIG-T,Nissan,9750,31-Mar-2017,SUV,65330,https://i.i-sgcm.com/cars_used/202104/983338_small.jpg
69800,5 2.0A Sunroof,Mazda,9880,16-Oct-2017,MPV,53319,https://i.i-sgcm.com/cars_used/202104/982929_small.jpg
86800,HR-V 1.5A DX,Honda,9130,27-Dec-2019,SUV,27000,https://i.i-sgcm.com/cars_used/202103/979636_small.jpg
48800,3 1.5A Sunroof,Mazda,9120,29-Apr-2016,Sedan,72000,https://i.i-sgcm.com/cars_used/202103/978128_small.jpg
108800,Harrier 2.0A Elegance,Toyota,12540,19-Dec-2018,SUV,41000,https://i.i-sgcm.com/cars_used/202103/976529_small.jpg
77800,Prius C Hybrid 1.5A,Toyota,10220,31-May-2018,Hatchback,51800,https://i.i-sgcm.com/cars_used/202101/964662_small.jpg
