Ask Price,Car Model,Brand,Depreciation,Registration Date,Category,Mileage,Engine Capacity,Images
99800,One 1.5A 5DR,MINI,12850,24-Sep-2018,Hatchback,24449,1499,https://i.i-sgcm.com/cars_used/202107/1017940_small.jpg
162000,John Cooper Works Countryman 2.0A,MINI,18300,08-Nov-2018,Sports,14000,1998,https://i.i-sgcm.com/cars_used/202101/965166_small.jpg
76800,Cooper D 1.5A 5DR,MINI,14450,14-Jul-2016,Hatchback,72642,1496,https://i.i-sgcm.com/cars_used/202107/1013019_small.jpg
70000,Cooper 1.5A 5DR,MINI,17450,18-May-2015,Hatchback,83000,1499,https://i.i-sgcm.com/cars_used/202108/1023451_small.jpg
135500,Cooper S 2.0A,MINI,15170,03-May-2019,Hatchback,15943,1998,https://i.i-sgcm.com/cars_used/202105/995619_small.jpg
69800,Cooper Cabriolet 1.6A (COE till 05/2030),MINI,7950,27-May-2010,Sports,100000,1598,https://i.i-sgcm.com/cars_used/202105/994311_small.jpg
81800,Cooper 1.5A 5DR Seven Edition,MINI,14260,06-Oct-2016,Hatchback,53000,1499,https://i.i-sgcm.com/cars_used/202107/1012643_small.jpg
44800,One 1.6A (New 5-yr COE),MINI,8960,29-Mar-2012,Hatchback,130000,1598,https://i.i-sgcm.com/cars_used/202107/1016528_small.jpg
59800,Cooper 1.6A (COE till 09/2030),MINI,6550,31-Dec-2010,Hatchback,110000,1598,https://i.i-sgcm.com/cars_used/202103/981281_small.jpg
125800,Cooper S Clubman 2.0A,MINI,15010,20-Jul-2018,Sports,48130,1998,https://i.i-sgcm.com/cars_used/202107/1011900_small.jpg
82000,Cooper Cabriolet 1.6A (COE till 04/2031),MINI,8450,24-Aug-2011,Sports,81860,1598,https://i.i-sgcm.com/cars_used/202107/1016591_small.jpg
74188,One 1.2A 5DR,MINI,12920,25-Nov-2016,Hatchback,58700,1198,https://i.i-sgcm.com/cars_used/202107/1011458_small.jpg
116800,Cooper Countryman 1.5A,MINI,15980,02-Nov-2017,Hatchback,40000,1499,https://i.i-sgcm.com/cars_used/202106/1003872_small.jpg
119800,Cooper S Clubman 2.0A,MINI,14880,13-Mar-2018,Sports,62000,1998,https://i.i-sgcm.com/cars_used/202106/1007880_small.jpg
95900,Cooper 1.5A 5DR Seven Edition,MINI,14590,17-Jul-2017,Hatchback,75000,1499,https://i.i-sgcm.com/cars_used/202108/1023054_small.jpg
129800,Cooper S Clubman 2.0A,MINI,15340,13-Sep-2018,Sports,53846,1998,https://i.i-sgcm.com/cars_used/202107/1017850_small.jpg
69800,Cooper S 1.6A (COE till 10/2029),MINI,8500,25-May-2010,Sports,83000,1598,https://i.i-sgcm.com/cars_used/202106/1004009_small.jpg
141800,Cooper S Cabriolet 2.0A,MINI,17950,27-Apr-2018,Sports,28000,1998,https://i.i-sgcm.com/cars_used/202105/993396_small.jpg
107888,Cooper S Clubman 2.0A,MINI,15940,23-Mar-2017,Sports,41975,1998,https://i.i-sgcm.com/cars_used/202106/1005860_small.jpg
58800,One 1.6A (COE till 06/2030),MINI,6630,31-Aug-2010,Hatchback,125000,1598,https://i.i-sgcm.com/cars_used/202107/1019043_small.jpg
76888,One 1.2A 5DR,MINI,13320,12-Dec-2016,Hatchback,30000,1198,https://i.i-sgcm.com/cars_used/202107/1011151_small.jpg
69800,One 1.2A 5DR,MINI,12950,28-Jul-2016,Hatchback,52000,1198,https://i.i-sgcm.com/cars_used/202104/988938_small.jpg
206800,John Cooper Works GP 2.0A,MINI,18570,26-Feb-2021,Sports,35000,1998,https://i.i-sgcm.com/cars_used/202108/1021586_small.jpg
212988,John Cooper Works GP 2.0A,MINI,18690,08-Jun-2021,Sports,652,1998,https://i.i-sgcm.com/cars_used/202106/1003474_small.jpg
41888,One 1.6A,MINI,12250,23-May-2014,Hatchback,45336,1598,https://i.i-sgcm.com/cars_used/202106/1003650_small.jpg
76888,Cooper 1.5A,MINI,14150,26-Jul-2016,Hatchback,87000,1499,https://i.i-sgcm.com/cars_used/202108/1019509_small.jpg
58800,Cooper S 1.6A JCW (COE till 06/2028),MINI,8620,11-Jun-2008,Sports,96000,1598,https://i.i-sgcm.com/cars_used/202107/1014891_small.jpg
82888,One 1.2A 5DR,MINI,12680,18-Aug-2017,Hatchback,46000,1198,https://i.i-sgcm.com/cars_used/202107/1010862_small.jpg
81668,Cooper S 2.0A 5DR,MINI,17380,31-Jul-2015,Sports,55000,1998,https://i.i-sgcm.com/cars_used/202108/1022367_small.jpg
73800,Cooper S 2.0A,MINI,17320,23-Apr-2015,Sports,56000,1998,https://i.i-sgcm.com/cars_used/202107/1016522_small.jpg
82800,Cooper S Countryman 1.6A (New 10-yr COE),MINI,8280,18-Jul-2011,Sports,107000,1598,https://i.i-sgcm.com/cars_used/202106/1002023_small.jpg
89888,Mini (COE till 04/2029),Morris,11660,28-Jan-1977,Others,20000,998,https://i.i-sgcm.com/cars_used/202107/1015500_small.jpg
99888,Mini Club (COE till 01/2031),Austin,10560,27-Mar-1980,Others,90000,998,https://i.i-sgcm.com/cars_used/202107/1010834_small.jpg
94500,Cooper 1.5A 5DR,MINI,14090,20-Oct-2017,Hatchback,81000,1496,https://i.i-sgcm.com/cars_used/202107/1013972_small.jpg
43800,Cooper S Countryman 1.6A,MINI,16090,28-Mar-2013,Sports,123730,1598,https://i.i-sgcm.com/cars_used/202105/993656_small.jpg
73800,Cooper S Countryman 1.6A (COE till 01/2031),MINI,7800,20-Jun-2011,Sports,135500,1598,https://i.i-sgcm.com/cars_used/202104/982707_small.jpg
83200,Cooper S Clubman 1.6A Sunroof (COE till 01/2031),MINI,8790,27-Apr-2011,Sports,101000,1598,https://i.i-sgcm.com/cars_used/202108/1021378_small.jpg
126800,Cooper 1.5A,MINI,13980,17-Jul-2019,Hatchback,3800,1499,https://i.i-sgcm.com/cars_used/202108/1022366_small.jpg
84800,John Cooper Works 2.0A,MINI,18950,22-May-2015,Sports,43100,1998,https://i.i-sgcm.com/cars_used/202108/1022295_small.jpg
92888,Cooper S Clubman 2.0A,MINI,15720,23-May-2016,Sports,76060,1998,https://i.i-sgcm.com/cars_used/202104/989076_small.jpg
48888,Cooper 1.6A (COE till 12/2026),MINI,9100,30-Dec-2006,Hatchback,170000,1598,https://i.i-sgcm.com/cars_used/202108/1022149_small.jpg
56800,Cooper 1.6A (COE till 03/2029),MINI,7450,31-Mar-2009,Hatchback,177000,1598,https://i.i-sgcm.com/cars_used/202106/1002706_small.jpg
64998,Cooper 1.6A (COE till 06/2031),MINI,6610,17-Jun-2011,Hatchback,104925,1598,https://i.i-sgcm.com/cars_used/202106/1007798_small.jpg
198000,John Cooper Works Countryman 2.0A,MINI,18630,03-Jun-2021,Sports,250,1998,https://i.i-sgcm.com/cars_used/202106/1003013_small.jpg
64800,Cooper 1.6A (COE till 04/2031),MINI,6680,15-Jun-2011,Hatchback,112000,1598,https://i.i-sgcm.com/cars_used/202105/991406_small.jpg
58800,Cooper S Cabriolet 1.6A Sidewalk (COE till 03/2028),MINI,8950,12-Mar-2008,Sports,103400,1598,https://i.i-sgcm.com/cars_used/202105/993070_small.jpg
59800,Mini Club (New 10-yr COE),Austin,5980,05-Mar-1979,Others,62025,998,https://i.i-sgcm.com/cars_used/202108/1022083_small.jpg
82500,One 1.2A 5DR,MINI,12920,27-Jun-2017,Hatchback,31000,1198,https://i.i-sgcm.com/cars_used/202107/1015662_small.jpg
63800,Cooper S 1.6A Sunroof (COE till 10/2029),MINI,7780,28-Oct-2009,Sports,137692,1598,https://i.i-sgcm.com/cars_used/202107/1015868_small.jpg
110822,Cooper S Cabriolet 2.0A,MINI,18000,21-Nov-2016,Sports,46000,1998,https://i.i-sgcm.com/cars_used/202108/1022052_small.jpg
57500,Cooper Clubman 1.6A (COE till 10/2029),MINI,7000,05-Nov-2009,Hatchback,180000,1598,https://i.i-sgcm.com/cars_used/202102/970023_small.jpg
183900,John Cooper Works 2.0A Sunroof,MINI,17930,24-Jun-2020,Sports,3500,1998,https://i.i-sgcm.com/cars_used/202106/1005750_small.jpg
67800,Cooper 1.6A (COE till 08/2030),MINI,7520,24-Aug-2010,Hatchback,111000,1598,https://i.i-sgcm.com/cars_used/202107/1013126_small.jpg
148000,Cooper S Countryman 2.0A,MINI,14790,06-Jan-2020,Sports,23000,1998,https://i.i-sgcm.com/cars_used/202104/990149_small.jpg
137800,Cooper S Clubman 2.0A,MINI,15380,22-Feb-2019,Sports,11000,1998,https://i.i-sgcm.com/cars_used/202106/1001577_small.jpg
134900,One Clubman 1.5A,MINI,12800,22-Sep-2020,Hatchback,13000,1499,https://i.i-sgcm.com/cars_used/202108/1021852_small.jpg
57688,One 1.2A,MINI,13100,28-Aug-2015,Hatchback,80000,1198,https://i.i-sgcm.com/cars_used/202107/1018113_small.jpg
135888,Cooper S Countryman 2.0A,MINI,16230,27-Jul-2018,Sports,44000,1998,https://i.i-sgcm.com/cars_used/202106/1003585_small.jpg
145900,Cooper 1.5A 5DR,MINI,14400,12-Aug-2020,Hatchback,4000,1499,https://i.i-sgcm.com/cars_used/202108/1021756_small.jpg
69000,Cooper 1.6A (COE till 12/2030),MINI,7360,31-Dec-2010,Hatchback,100300,1598,https://i.i-sgcm.com/cars_used/202108/1021634_small.jpg
38000,Cooper S 1.6A Sunroof,MINI,20610,15-Oct-2012,Sports,140000,1598,https://i.i-sgcm.com/cars_used/202108/1021668_small.jpg
54777,Cooper S 1.6A (COE till 08/2028),MINI,7810,21-Aug-2008,Sports,179000,1598,https://i.i-sgcm.com/cars_used/202108/1021584_small.jpg
152777,John Cooper Works Countryman 2.0A ALL4,MINI,17450,08-Nov-2018,Sports,18123,1998,https://i.i-sgcm.com/cars_used/202104/987015_small.jpg
150000,Cooper S Clubman 2.0A,MINI,15620,26-Sep-2019,Sports,2200,1998,https://i.i-sgcm.com/cars_used/202108/1020989_small.jpg
206888,John Cooper Works GP 2.0A,MINI,18290,12-May-2021,Sports,1000,1998,https://i.i-sgcm.com/cars_used/202108/1021551_small.jpg
139800,Cooper 1.5A 5DR 60 Years Edition,MINI,13850,29-Jul-2020,Hatchback,12000,1499,https://i.i-sgcm.com/cars_used/202105/996267_small.jpg
114888,Cooper S Clubman 2.0A,MINI,16430,07-Jun-2017,Sports,62000,1998,https://i.i-sgcm.com/cars_used/202106/1007459_small.jpg
38000,Cooper S Countryman 1.6A,MINI,18010,07-Dec-2012,Sports,151000,1598,https://i.i-sgcm.com/cars_used/202106/1005472_small.jpg
75000,One 1.2A 5DR,MINI,12980,09-Dec-2016,Hatchback,59300,1198,https://i.i-sgcm.com/cars_used/202107/1015226_small.jpg
84888,Cooper S 1.6A (New 10-yr COE),MINI,8480,28-Dec-2011,Sports,80000,1598,https://i.i-sgcm.com/cars_used/202104/989007_small.jpg
198888,John Cooper Works Countryman 2.0A,MINI,21170,21-Oct-2019,Sports,6000,1998,https://i.i-sgcm.com/cars_used/202106/1002275_small.jpg
57988,Cooper 1.6A (COE till 06/2030),MINI,6570,16-Jun-2010,Hatchback,120000,1598,https://i.i-sgcm.com/cars_used/202107/1017569_small.jpg
105988,Cooper S 2.0A 5DR,MINI,14610,21-Jul-2017,Sports,56600,1998,https://i.i-sgcm.com/cars_used/202106/1007655_small.jpg
75800,Cooper S 1.6A Mayfair Sunroof (COE till 08/2030),MINI,8430,13-Aug-2010,Sports,56416,1598,https://i.i-sgcm.com/cars_used/202108/1021159_small.jpg
55800,Cooper S Coupe 2.0A,MINI,16270,14-Apr-2014,Sports,56000,1998,https://i.i-sgcm.com/cars_used/202108/1021126_small.jpg
52888,Cooper 1.6A (COE till 04/2029),MINI,6860,24-Mar-2010,Hatchback,111000,1598,https://i.i-sgcm.com/cars_used/202106/1005410_small.jpg
98888,Cooper Clubman 1.5A,MINI,13760,31-Oct-2017,Hatchback,72000,1499,https://i.i-sgcm.com/cars_used/202106/1009894_small.jpg
94900,Cooper S 2.0A 5DR,MINI,16390,15-Aug-2016,Sports,56000,1998,https://i.i-sgcm.com/cars_used/202107/1013671_small.jpg
189900,John Cooper Works 2.0A,MINI,17690,07-Dec-2020,Sports,6500,1998,https://i.i-sgcm.com/cars_used/202105/999840_small.jpg
73800,Cooper 1.6A (COE till 04/2031),MINI,7600,09-Jun-2011,Hatchback,51000,1598,https://i.i-sgcm.com/cars_used/202108/1020718_small.jpg
99800,One 1.5A 5DR,MINI,12590,16-Nov-2018,Hatchback,27118,1499,https://i.i-sgcm.com/cars_used/202108/1020612_small.jpg
108000,Cooper S Clubman 2.0A,MINI,16010,17-Mar-2017,Sports,56000,1998,https://i.i-sgcm.com/cars_used/202105/994130_small.jpg
80700,Cooper S 1.6A (COE till 08/2029),MINI,10030,08-Sep-2009,Sports,103500,1598,https://i.i-sgcm.com/cars_used/202106/1003765_small.jpg
101800,Cooper Clubman 1.5A,MINI,13950,27-Nov-2017,Hatchback,31000,1499,https://i.i-sgcm.com/cars_used/202106/1005879_small.jpg
57800,Cooper S 2.0A,MINI,15780,27-Jun-2014,Sports,86000,1998,https://i.i-sgcm.com/cars_used/202108/1020229_small.jpg
83500,Cooper S Countryman 1.6A,MINI,16540,14-Jul-2015,Sports,60000,1598,https://i.i-sgcm.com/cars_used/202108/1019960_small.jpg
128128,Cooper S 1.6A Bayswater Sunroof (New 10-yr COE),MINI,12810,27-Jun-2012,Sports,68663,1598,https://i.i-sgcm.com/cars_used/202104/985553_small.jpg
93800,Cooper S Clubman 1.6A (COE till 08/2030),MINI,10370,22-Oct-2010,Sports,110000,1598,https://i.i-sgcm.com/cars_used/202108/1019828_small.jpg
61800,Cooper S 2.0A,MINI,16410,29-Aug-2014,Sports,56000,1998,https://i.i-sgcm.com/cars_used/202108/1019693_small.jpg
86888,Cooper S 1.6A Sunroof (COE till 03/2031),MINI,9070,15-Mar-2011,Sports,116000,1598,https://i.i-sgcm.com/cars_used/202108/1019577_small.jpg
135888,John Cooper Works Clubman 2.0A,MINI,18410,08-Sep-2017,Sports,48500,1998,https://i.i-sgcm.com/cars_used/202108/1019559_small.jpg
65888,Cooper S 2.0A 5DR,MINI,15190,16-Apr-2015,Sports,70000,1998,https://i.i-sgcm.com/cars_used/202106/1013281_small.jpg
73800,Cooper Clubman 1.6A Hampton (COE till 06/2031),MINI,7510,13-Jun-2011,Hatchback,115000,1598,https://i.i-sgcm.com/cars_used/202105/1000305_small.jpg
72800,Cooper S 1.6A Sunroof (COE till 10/2030),MINI,7900,08-Nov-2010,Sports,131000,1598,https://i.i-sgcm.com/cars_used/202107/1013512_small.jpg
81888,Cooper S 1.6A Sunroof (COE till 04/2031),MINI,8470,15-Apr-2011,Sports,124000,1598,https://i.i-sgcm.com/cars_used/202107/1018586_small.jpg
40888,Cooper 1.6A (COE till 12/2025),MINI,9350,28-Feb-2011,Hatchback,110000,1598,https://i.i-sgcm.com/cars_used/202108/1019537_small.jpg
79800,Cooper Cabriolet 1.6A (New 10-yr COE),MINI,7980,27-Jul-2012,Sports,120068,1598,https://i.i-sgcm.com/cars_used/202108/1019304_small.jpg
68900,One 1.6A (New 10-yr COE),MINI,6890,28-Feb-2012,Hatchback,100000,1598,https://i.i-sgcm.com/cars_used/202107/1013170_small.jpg
135800,Crossover Buckingham 1.5A,MINI,13870,23-Jan-2020,SUV,33468,1498,https://i.i-sgcm.com/cars_used/202105/999602_small.jpg
113800,Cooper S Clubman 2.0A,MINI,14940,17-Nov-2017,Sports,29758,1998,https://i.i-sgcm.com/cars_used/202103/979865_small.jpg
75988,Cooper Countryman 1.6A (New 10-yr COE),MINI,7590,04-May-2012,Hatchback,99300,1598,https://i.i-sgcm.com/cars_used/202107/1016628_small.jpg
212800,John Cooper Works GP 2.0A,MINI,19830,09-Nov-2020,Sports,88,1998,https://i.i-sgcm.com/cars_used/202011/943204_small.jpg
83888,Cooper S 1.6A Sunroof (COE till 10/2030),MINI,9110,03-Dec-2010,Sports,175000,1598,https://i.i-sgcm.com/cars_used/202105/991835_small.jpg
85000,Cooper S Cabriolet 1.6A (COE till 10/2030),MINI,9240,29-Oct-2010,Sports,97000,1598,https://i.i-sgcm.com/cars_used/202107/1018119_small.jpg
71888,Cooper 1.5A 5DR,MINI,14910,15-Dec-2015,Hatchback,61908,1499,https://i.i-sgcm.com/cars_used/202107/1017975_small.jpg
23500,Cooper 1.6A,MINI,19370,30-Mar-2012,Hatchback,98000,1598,https://i.i-sgcm.com/cars_used/202107/1017624_small.jpg
166000,John Cooper Works 2.0A Sunroof,MINI,17700,16-Aug-2019,Sports,10000,1998,https://i.i-sgcm.com/cars_used/202107/1011541_small.jpg
79800,Cooper S 2.0A,MINI,17330,01-Jul-2015,Sports,126000,1998,https://i.i-sgcm.com/cars_used/202107/1011728_small.jpg
86500,Cooper S 1.6A Bayswater Sunroof (New 10-yr COE),MINI,8650,27-Jul-2012,Sports,164000,1598,https://i.i-sgcm.com/cars_used/202105/993269_small.jpg
51800,Cooper S 1.6A Bayswater Sunroof,MINI,17380,11-Oct-2013,Sports,69000,1598,https://i.i-sgcm.com/cars_used/202107/1011624_small.jpg
90000,Cooper S 2.0A 5DR,MINI,17740,30-Dec-2015,Sports,48001,1998,https://i.i-sgcm.com/cars_used/202107/1010993_small.jpg
64288,One 1.6A (New 10-yr COE),MINI,6430,07-Oct-2011,Hatchback,110000,1598,https://i.i-sgcm.com/cars_used/202105/997674_small.jpg
193000,John Cooper Works GP 2.0A,MINI,17730,03-Mar-2021,Sports,5000,1998,https://i.i-sgcm.com/cars_used/202105/1000636_small.jpg
75888,Cooper Cabriolet 1.6A (COE till 02/2031),MINI,7960,25-Feb-2011,Sports,132000,1598,https://i.i-sgcm.com/cars_used/202107/1016520_small.jpg
157900,Cooper S 2.0A 5DR,MINI,16200,24-Feb-2020,Hatchback,14000,1998,https://i.i-sgcm.com/cars_used/202107/1016504_small.jpg
128128,Cooper S Cabriolet 1.6A,MINI,94900,25-Oct-2012,Sports,49558,1598,https://i.i-sgcm.com/cars_used/202106/1005097_small.jpg
67500,Cooper 1.6A (COE till 01/2031),MINI,7130,28-Feb-2011,Hatchback,145500,1598,https://i.i-sgcm.com/cars_used/202107/1012370_small.jpg
76000,One 1.2A,MINI,11990,09-Jun-2017,Hatchback,76000,1198,https://i.i-sgcm.com/cars_used/202106/1009702_small.jpg
223900,John Cooper Works Clubman 2.0A,MINI,20310,17-Feb-2021,Sports,2000,1998,https://i.i-sgcm.com/cars_used/202107/1015913_small.jpg
69800,Cooper S 2.0A 5DR,MINI,16510,13-Mar-2015,Sports,86000,1998,https://i.i-sgcm.com/cars_used/202107/1015720_small.jpg
84800,Cooper S 1.6A Sunroof (New 10-yr COE),MINI,8480,30-Dec-2011,Sports,97000,1598,https://i.i-sgcm.com/cars_used/202107/1010572_small.jpg
81800,One 1.2A 5DR,MINI,12600,31-Jul-2017,Hatchback,87600,1198,https://i.i-sgcm.com/cars_used/202106/1006828_small.jpg
70800,One 1.2A,MINI,12800,20-Sep-2016,Hatchback,48000,1198,https://i.i-sgcm.com/cars_used/202105/995048_small.jpg
87000,Cooper S 1.6A Bayswater Sunroof (New 10-yr COE),MINI,8700,01-Feb-2013,Sports,104000,1598,https://i.i-sgcm.com/cars_used/202107/1014562_small.jpg
91800,Cooper S 1.6A (COE till 11/2028),MINI,12630,21-Nov-2008,Sports,140000,1598,https://i.i-sgcm.com/cars_used/202105/994304_small.jpg
51900,Cooper Cabriolet 1.6A (COE till 05/2028),MINI,7670,23-May-2008,Sports,108074,1598,https://i.i-sgcm.com/cars_used/202107/1013899_small.jpg
100000,One 1.5A 5DR,MINI,12670,24-Oct-2018,Hatchback,19100,1499,https://i.i-sgcm.com/cars_used/202107/1013809_small.jpg
123500,One 1.5A 5DR,MINI,12100,29-Mar-2021,Hatchback,1000,1499,https://i.i-sgcm.com/cars_used/202107/1013559_small.jpg
31800,Cooper 1.6A (COE till 08/2024),MINI,10460,12-Mar-2010,Hatchback,118888,1598,https://i.i-sgcm.com/cars_used/202106/1007103_small.jpg
91500,Cooper S Cabriolet 1.6A (COE till 09/2029),MINI,11260,08-Oct-2009,Sports,113000,1598,https://i.i-sgcm.com/cars_used/202107/1013128_small.jpg
60888,Cooper Cabriolet 1.6A (COE till 05/2030),MINI,6970,13-May-2010,Sports,138000,1598,https://i.i-sgcm.com/cars_used/202105/992396_small.jpg
64800,One 1.6A (New 10-yr COE),MINI,6480,14-Oct-2011,Hatchback,94000,1598,https://i.i-sgcm.com/cars_used/202107/1012268_small.jpg
108800,Cooper 1.5A,MINI,12870,26-Nov-2018,Hatchback,30468,1499,https://i.i-sgcm.com/cars_used/202107/1011859_small.jpg
115800,Cooper 1.5A,MINI,13220,22-Feb-2019,Hatchback,18000,1499,https://i.i-sgcm.com/cars_used/202102/971221_small.jpg
121800,Cooper S 2.0A,MINI,17230,21-Nov-2017,Sports,19090,1998,https://i.i-sgcm.com/cars_used/202107/1011484_small.jpg
89898,Cooper S Cabriolet 1.6A (COE till 12/2030),MINI,9590,17-Mar-2011,Sports,76686,1598,https://i.i-sgcm.com/cars_used/202107/1010699_small.jpg
83800,Cooper S 1.6A Sunroof (COE till 04/2031),MINI,8630,06-Jun-2011,Sports,87550,1598,https://i.i-sgcm.com/cars_used/202106/1009406_small.jpg
83888,One 1.2A 5DR,MINI,12700,29-Aug-2017,Hatchback,40125,1198,https://i.i-sgcm.com/cars_used/202106/1009399_small.jpg
66800,Cooper S 1.6A Sunroof (COE till 04/2030),MINI,7670,26-Aug-2010,Sports,118500,1598,https://i.i-sgcm.com/cars_used/202106/1002220_small.jpg
59888,Cooper Cabriolet 1.6A (COE till 09/2029),MINI,7400,17-Sep-2009,Sports,139000,1598,https://i.i-sgcm.com/cars_used/202104/989010_small.jpg
55888,Cooper S Clubman 1.6A (COE till 12/2029),MINI,6680,30-Dec-2009,Sports,108996,1598,https://i.i-sgcm.com/cars_used/202102/971684_small.jpg
69900,One 1.6A (New 10-yr COE),MINI,6990,29-Dec-2011,Hatchback,102232,1598,https://i.i-sgcm.com/cars_used/202106/1008741_small.jpg
51888,One 1.2A,MINI,14360,02-Jan-2015,Hatchback,122597,1198,https://i.i-sgcm.com/used_cars/no_img_100x75.jpg
115900,Cooper S Cabriolet 2.0A,MINI,19060,14-Nov-2016,Sports,34000,1998,https://i.i-sgcm.com/cars_used/202104/987913_small.jpg
83800,Cooper S Countryman 1.6A (New 10-yr COE),MINI,8380,14-Nov-2011,Sports,109132,1598,https://i.i-sgcm.com/cars_used/202106/1008085_small.jpg
128000,Cooper S Countryman 1.6A (New 10-yr COE),MINI,12790,20-Sep-2012,Sports,65663,1598,https://i.i-sgcm.com/cars_used/202104/984126_small.jpg
113800,Cooper S 2.0A,MINI,15620,22-Dec-2017,Sports,56800,1998,https://i.i-sgcm.com/cars_used/202104/987010_small.jpg
128000,Cooper S Cabriolet 1.6A (New 10-yr COE),MINI,12790,02-Aug-2012,Sports,86689,1598,https://i.i-sgcm.com/cars_used/202104/983643_small.jpg
84800,Cooper S 1.6A Sunroof (New 10-yr COE),MINI,8480,20-Jun-2011,Sports,73000,1598,https://i.i-sgcm.com/cars_used/202106/1005685_small.jpg
85800,Cooper S Clubman 1.6A 50 Hampton Sunroof (New 10-yr COE),MINI,8580,30-Jun-2011,Sports,115000,1598,https://i.i-sgcm.com/cars_used/202104/985142_small.jpg
128000,Cooper S Cabriolet 1.6A (New 10-yr COE),MINI,12790,17-May-2012,Sports,80996,1598,https://i.i-sgcm.com/cars_used/202104/984106_small.jpg
53888,Cooper S 1.6A Sunroof,MINI,17200,22-Nov-2013,Sports,93000,1598,https://i.i-sgcm.com/cars_used/202106/1004895_small.jpg
53515,Attrage 1.2A Sports,Mitsubishi,7880,06-Feb-2018,Sedan,67000,1193,https://i.i-sgcm.com/cars_used/202107/1014255_small.jpg
80800,Outlander 2.0A,Mitsubishi,11020,06-Feb-2018,SUV,69000,1998,https://i.i-sgcm.com/cars_used/202108/1023713_small.jpg
50800,Fuso Canter FEB50,Mitsubishi,8810,24-May-2017,Truck,79423,2998,https://i.i-sgcm.com/cars_used/202005/902434_small.jpg
14700,Lancer EX 2.0A GLS (COE till 09/2023),Mitsubishi,7000,24-Sep-2008,Sedan,135000,1998,https://i.i-sgcm.com/cars_used/202108/1022369_small.jpg
43800,Lancer EX 1.6A Sports,Mitsubishi,9180,25-Sep-2015,Sedan,75000,1590,https://i.i-sgcm.com/cars_used/202108/1023654_small.jpg
94800,Outlander 2.0A,Mitsubishi,10740,09-May-2019,SUV,53000,1998,https://i.i-sgcm.com/cars_used/202108/1023637_small.jpg
64515,Attrage 1.2A,Mitsubishi,7700,05-Sep-2019,Sedan,98000,1193,https://i.i-sgcm.com/cars_used/202108/1023610_small.jpg
49800,Attrage 1.2A,Mitsubishi,7650,23-Oct-2017,Sedan,75000,1193,https://i.i-sgcm.com/cars_used/202108/1023638_small.jpg
48988,Lancer EX 1.6A Sports (OPC),Mitsubishi,7280,29-Jun-2017,Sedan,24000,1590,https://i.i-sgcm.com/cars_used/202106/1002538_small.jpg
136800,Evolution 9 MR GSR (COE till 07/2026),Mitsubishi,27600,20-Nov-2006,Sports,186000,1997,https://i.i-sgcm.com/cars_used/202108/1023549_small.jpg
52800,Fuso Canter FEB21,Mitsubishi,11400,05-Apr-2016,Truck,98008,2998,https://i.i-sgcm.com/cars_used/202103/976786_small.jpg
22800,Lancer 1.6A GLX Sports (COE till 08/2024),Mitsubishi,7670,07-Aug-2009,Sedan,126000,1584,https://i.i-sgcm.com/cars_used/202104/985956_small.jpg
50800,Fuso Canter FEB21,Mitsubishi,11060,21-Mar-2016,Truck,125000,2998,https://i.i-sgcm.com/cars_used/202106/1003369_small.jpg
76800,Outlander 2.4A,Mitsubishi,11520,06-Jun-2017,SUV,30000,2360,https://i.i-sgcm.com/cars_used/202106/1000977_small.jpg
88800,Outlander 2.0A,Mitsubishi,11640,06-Jun-2018,SUV,57000,1998,https://i.i-sgcm.com/cars_used/202107/1010512_small.jpg
47800,Fuso Canter FEB21,Mitsubishi,9930,10-Jun-2016,Truck,133500,2998,https://i.i-sgcm.com/cars_used/202106/1007688_small.jpg
86800,Outlander 2.0A,Mitsubishi,11610,05-Apr-2018,SUV,23379,1998,https://i.i-sgcm.com/cars_used/202108/1023558_small.jpg
93800,Fuso Canter FEB21,Mitsubishi,9390,11-Aug-2021,Truck,28,2998,https://i.i-sgcm.com/cars_used/202108/1023550_small.jpg
45800,Fuso Canter FB70 (COE till 10/2029),Mitsubishi,5580,12-Nov-2009,Truck,135000,2977,https://i.i-sgcm.com/cars_used/202107/1017058_small.jpg
24800,Lancer EX 1.5A GLX (COE till 10/2024),Mitsubishi,7840,16-Oct-2009,Sedan,152000,1499,https://i.i-sgcm.com/cars_used/202103/978231_small.jpg
55000,Colt Version-R 1.5A Turbo (COE till 12/2028),Mitsubishi,7500,16-Dec-2008,Sports,246000,1468,https://i.i-sgcm.com/cars_used/202106/1004480_small.jpg
75800,Outlander 2.4A Sunroof,Mitsubishi,11500,20-Feb-2017,SUV,72000,2360,https://i.i-sgcm.com/cars_used/202108/1020518_small.jpg
10970,Lancer EX 1.5A GLS (COE till 12/2022),Mitsubishi,7990,29-Feb-2008,Sedan,150000,1499,https://i.i-sgcm.com/cars_used/202108/1023464_small.jpg
40800,Fuso Canter FEB21,Mitsubishi,10880,18-May-2015,Truck,111000,2998,https://i.i-sgcm.com/cars_used/202107/1012210_small.jpg
54800,Attrage 1.2A Sports,Mitsubishi,7060,11-Jan-2019,Sedan,39000,1193,https://i.i-sgcm.com/cars_used/202108/1023487_small.jpg
61800,Attrage 1.2A,Mitsubishi,7720,23-Apr-2019,Sedan,34000,1193,https://i.i-sgcm.com/cars_used/202108/1023430_small.jpg
